Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents,sales_count,CGPI_Dwelling,OCR,unemployment_rate,RealMortgageRate,log_sales_count,log_Consents,log_sales_count_lag1,log_sales_count_lag3,log_sales_count_lag6,log_sales_count_lag9,log_sales_count_lag12,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,log_Consents_lag1,log_Consents_lag3,log_Consents_lag6,log_Consents_lag9,log_Consents_lag12,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2025-12,Low,Manukau,156.79965079365078,522.6110629067246,247.5458721098973,519.9145979378956,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,6.253664563352656,5.511595906693236,6.387291666937649,6.1823695461464,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,5.782250222518576,5.857254687552024,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2025-12,Low,NorthShore,156.79965079365078,522.6110629067246,166.35741447030523,355.4499044661929,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,5.873384323606833,5.114138572978901,6.007011427191826,5.8020893064005765,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,5.384792888804243,5.459797353837691,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2025-12,Low,Papakura,156.79965079365078,522.6110629067246,56.344652343284,87.5270790328035,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,4.471948220146775,4.031487335242123,4.6055753237317685,4.400653202940519,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,4.302141651067465,4.377146116100913,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2025-12,Low,Rodney,156.79965079365078,522.6110629067246,56.61916952887864,214.3195179315009,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,5.3674679759407145,4.036347612124378,5.501095079525708,5.296172958734458,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,4.3070019279497185,4.3820063929831665,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2025-12,Low,Waitakere,156.79965079365078,522.6110629067246,118.38553628765531,354.1379354014612,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,5.869686485267422,4.773946555255156,6.003313588852416,5.798391468061166,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,5.0446008710804975,5.1196053361139455,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2026-01,Low,AucklandCity,156.79965079365078,522.6110629067246,218.4585857853777,390.5224365061831,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,5.967485423470915,5.386596457831217,6.390884171375611,6.439906878955643,6.327295547760507,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,5.5316322569526735,5.717907314043878,5.827885234736962,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,Franklin,156.79965079365078,522.6110629067246,69.51494672681449,60.81202617498853,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,4.107787568343224,4.241541790265958,4.531186316247921,4.580209023827952,4.4675976926328165,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,4.3865775893874135,4.572852646478619,4.6828305671717025,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,Manukau,156.79965079365078,522.6110629067246,214.1250323173525,340.44916369206527,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,5.83026581544796,5.36656010757178,6.253664563352656,6.3026872709326875,6.190075939737551,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,5.511595906693236,5.697870963784441,5.807848884477523,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,NorthShore,156.79965079365078,522.6110629067246,143.89772063689009,232.7548085587606,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,5.4499855757021365,4.969102773857446,5.873384323606833,5.922407031186864,5.809795699991728,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,5.114138572978901,5.300413630070107,5.4103915507631894,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,Papakura,156.79965079365078,522.6110629067246,48.73763557874861,57.31426079459058,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,4.048549472242079,3.886451536120668,4.471948220146775,4.520970927726807,4.40835959653167,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,4.031487335242123,4.217762392333329,4.327740313026411,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,Rodney,156.79965079365078,522.6110629067246,48.97509056329799,140.34016535035207,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,4.944069228036018,3.8913118130029223,5.3674679759407145,5.416490683520746,5.30387935232561,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,4.036347612124378,4.222622669215583,4.332600589908665,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-01,Low,Waitakere,156.79965079365078,522.6110629067246,102.4024620868958,231.89570828989085,1096.9363751052645,1.832420589338812,6.21228656427971,-1341.8711760089927,5.446287737362726,4.628910756133701,5.869686485267422,5.918709192847454,5.806097861652318,,,2.0456591647274736,2.461802271089724,3.058699097797041,,,1096.5301037023214,1095.6084700694585,1093.9539004262592,,,4.773946555255156,4.960221612346362,5.070199533039444,,,6.154365963618709,6.037420453100641,5.859716735590646,,,-1336.983549556631,-1327.4136391142313,-1313.5639603467143,,
2026-02,Low,AucklandCity,156.79965079365078,522.6110629067246,277.04488185203303,504.4424269232432,1097.3062374764877,1.6158741016193583,6.269797054435368,-1346.827997036001,6.223453714199808,5.624179521408854,5.967485423470915,6.524511274960605,6.341764371472001,,,1.832420589338812,2.255486727862391,2.8635040180941376,,,1096.9363751052645,1096.0874564118303,1094.5416460202205,,,5.386596457831217,5.802286572778014,5.7919241008229045,,,6.21228656427971,6.096066728538998,5.919213644621352,,,-1341.8711760089927,-1332.1645550921562,-1318.1138731739693,,
2026-02,Low,Franklin,156.79965079365078,522.6110629067246,88.15748821976376,78.55160984929815,1097.3062374764877,1.6158741016193583,6.269797054435368,-1346.827997036001,4.363755859072118,4.479124853843594,4.107787568343224,4.664813419832914,4.482066516344311,,,1.832420589338812,2.255486727862391,2.8635040180941376,,,1096.9363751052645,1096.0874564118303,1094.5416460202205,,,4.241541790265958,4.657231905212755,4.6468694332576455,,,6.21228656427971,6.096066728538998,5.919213644621352,,,-1341.8711760089927,-1332.1645550921562,-1318.1138731739693,,
2026-02,Low,Manukau,156.79965079365078,522.6110629067246,271.54915457616386,439.762191164386,1097.3062374764877,1.6158741016193583,6.269797054435368,-1346.827997036001,6.086234106176852,5.604143171149415,5.83026581544796,6.387291666937649,6.204544763449046,,,1.832420589338812,2.255486727862391,2.8635040180941376,,,1096.9363751052645,1096.0874564118303,1094.5416460202205,,,5.36656010757178,5.782250222518576,5.771887750563467,,,6.21228656427971,6.096066728538998,5.919213644621352,,,-1341.8711760089927,-1332.1645550921562,-1318.1138731739693,,
