Month,District,Median_Price,sales_count,sales_count_lag1,sales_count_lag3,sales_count_lag6,sales_count_lag9,sales_count_lag12,OCR,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,Consents,Consents_lag1,Consents_lag3,Consents_lag6,Consents_lag9,Consents_lag12,Net_migration_monthly,weeklyrent,unemployment_rate,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2022-12,AucklandCity,1188000,395,531.0,462.0,508.0,678.0,687.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,385.0,462.0,838.0,401.0,867.0,470.0,-1308.33,606.67,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2022-12,Waitakere,925000,220,330.0,277.0,284.0,423.0,359.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,168.0,274.0,298.0,312.0,384.0,209.0,-170.83,581.0,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2022-12,Papakura,772000,74,91.0,66.0,93.0,123.0,108.0,4.25,4.25,3.0,2.0,1.0,0.75,1029.33,1024.67,1013.33,990.61,958.56,922.33,69.0,166.0,162.0,167.0,112.0,100.0,133.33,594.0,3.5,3.43,3.3,3.3,3.5,3.9,0.2388,-0.2786,-1.1633,-1.2659,-2.1389,-1.8738
2023-01,Franklin,885000,26,49.0,59.0,68.0,59.0,49.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,51.0,60.0,108.0,146.0,88.0,50.0,125.0,613.0,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,Papakura,768000,44,74.0,69.0,64.0,80.0,57.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,75.0,69.0,126.0,216.0,164.0,138.0,208.33,604.0,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,Rodney,925000,109,134.0,158.0,199.0,199.0,199.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,108.0,63.0,112.0,136.0,112.0,67.0,158.33,620.0,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,Manukau,938000,191,272.0,390.0,386.0,388.0,326.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,234.0,411.0,301.0,401.0,366.0,251.0,983.33,574.75,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,NorthShore,1225000,139,228.0,250.0,216.0,252.0,205.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,312.0,140.0,145.0,300.0,345.0,120.0,640.0,651.75,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,Waitakere,839000,193,220.0,269.0,233.0,260.0,261.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,134.0,168.0,377.0,281.0,253.0,204.0,145.83,588.5,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-01,AucklandCity,985000,259,395.0,437.0,398.0,431.0,318.0,4.25,4.25,3.5,2.5,1.5,0.75,1034.0,1029.33,1020.0,1000.0,971.84,931.99,145.0,385.0,416.0,339.0,279.0,368.0,790.83,612.83,3.47,3.5,3.37,3.3,3.43,3.77,0.425,0.2388,-0.7493,-1.2933,-1.7513,-2.2188
2023-02,Manukau,967500,266,191.0,380.0,352.0,421.0,375.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,266.0,234.0,483.0,391.0,467.0,404.0,983.33,574.75,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,Franklin,805700,34,26.0,50.0,63.0,67.0,75.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,73.0,51.0,88.0,129.0,139.0,65.0,125.0,613.0,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,NorthShore,1230000,164,139.0,311.0,218.0,302.0,265.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,311.0,312.0,334.0,370.0,294.0,230.0,640.0,651.75,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,Waitakere,905000,184,193.0,330.0,245.0,333.0,273.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,102.0,134.0,274.0,206.0,377.0,286.0,145.83,588.5,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,AucklandCity,1135000,328,259.0,531.0,443.0,475.0,553.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,258.0,145.0,462.0,568.0,381.0,384.0,790.83,612.83,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,Papakura,780000,45,44.0,91.0,64.0,96.0,80.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,146.0,75.0,166.0,114.0,159.0,136.0,208.33,604.0,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-02,Rodney,1130000,81,109.0,154.0,154.0,199.0,199.0,4.75,4.25,4.25,3.0,2.0,1.0,1038.33,1034.0,1024.67,1006.67,981.23,945.27,129.0,108.0,144.0,100.0,107.0,126.0,158.33,620.0,3.43,3.47,3.43,3.3,3.37,3.63,0.5559,0.425,-0.2786,-1.3192,-1.658,-2.3034
2023-03,NorthShore,1145000,305,164.0,228.0,325.0,246.0,383.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,258.0,311.0,140.0,225.0,377.0,234.0,640.0,651.75,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,Waitakere,910000,237,184.0,220.0,277.0,284.0,423.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,277.0,102.0,168.0,298.0,312.0,384.0,145.83,588.5,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,Franklin,885000,49,34.0,49.0,50.0,46.0,76.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,78.0,73.0,60.0,119.0,79.0,74.0,125.0,613.0,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,AucklandCity,1105000,590,328.0,395.0,462.0,508.0,678.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,460.0,258.0,385.0,838.0,401.0,867.0,790.83,612.83,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,Rodney,1115000,179,81.0,134.0,167.0,199.0,199.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,77.0,129.0,63.0,131.0,111.0,132.0,158.33,620.0,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,Papakura,850000,81,45.0,74.0,66.0,93.0,123.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,169.0,146.0,69.0,162.0,167.0,112.0,208.33,604.0,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-03,Manukau,940000,449,266.0,272.0,353.0,377.0,497.0,4.75,4.75,4.25,3.0,2.0,1.0,1042.67,1038.33,1029.33,1013.33,990.61,958.56,491.0,266.0,411.0,433.0,381.0,503.0,983.33,574.75,3.4,3.43,3.5,3.3,3.3,3.5,0.7945,0.5559,0.2388,-1.1633,-1.2659,-2.1389
2023-04,Papakura,802342,58,81.0,44.0,69.0,64.0,80.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,183.0,169.0,75.0,126.0,216.0,164.0,208.33,604.0,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,Franklin,830000,53,49.0,26.0,59.0,68.0,59.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,59.0,78.0,51.0,108.0,146.0,88.0,125.0,613.0,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,AucklandCity,1100000,391,590.0,259.0,437.0,398.0,431.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,326.0,460.0,145.0,416.0,339.0,279.0,790.83,612.83,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,NorthShore,1140000,212,305.0,139.0,250.0,216.0,252.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,199.0,258.0,312.0,145.0,300.0,345.0,640.0,651.75,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,Waitakere,865000,213,237.0,193.0,269.0,233.0,260.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,190.0,277.0,134.0,377.0,281.0,253.0,145.83,588.5,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,Rodney,1190000,120,179.0,109.0,158.0,199.0,199.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,39.0,77.0,108.0,112.0,136.0,112.0,158.33,620.0,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-04,Manukau,980000,259,449.0,191.0,390.0,386.0,388.0,5.25,4.75,4.25,3.5,2.5,1.5,1047.0,1042.67,1034.0,1020.0,1000.0,971.84,330.0,491.0,234.0,301.0,401.0,366.0,983.33,574.75,3.43,3.4,3.47,3.37,3.3,3.43,1.0407,0.7945,0.425,-0.7493,-1.2933,-1.7513
2023-05,Franklin,940000,64,53.0,34.0,50.0,63.0,67.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,95.0,59.0,73.0,88.0,129.0,139.0,125.0,613.0,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,NorthShore,1150000,249,212.0,164.0,311.0,218.0,302.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,178.0,199.0,311.0,334.0,370.0,294.0,640.0,651.75,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,Papakura,829000,87,58.0,45.0,91.0,64.0,96.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,125.0,183.0,146.0,166.0,114.0,159.0,208.33,604.0,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,Manukau,936500,440,259.0,266.0,380.0,352.0,421.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,459.0,330.0,266.0,483.0,391.0,467.0,983.33,574.75,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,AucklandCity,1023111,557,391.0,328.0,531.0,443.0,475.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,291.0,326.0,258.0,462.0,568.0,381.0,790.83,612.83,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,Waitakere,928000,283,213.0,184.0,330.0,245.0,333.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,239.0,190.0,102.0,274.0,206.0,377.0,145.83,588.5,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-05,Rodney,1160000,171,120.0,81.0,154.0,154.0,199.0,5.5,5.25,4.75,4.25,3.0,2.0,1049.67,1047.0,1038.33,1024.67,1006.67,981.23,49.0,39.0,129.0,144.0,100.0,107.0,158.33,620.0,3.47,3.43,3.43,3.43,3.3,3.37,1.1992,1.0407,0.5559,-0.2786,-1.3192,-1.658
2023-06,Franklin,820000,71,64.0,49.0,49.0,50.0,46.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,77.0,95.0,78.0,60.0,119.0,79.0,125.0,613.0,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,AucklandCity,1100000,582,557.0,590.0,395.0,462.0,508.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,405.0,291.0,460.0,385.0,838.0,401.0,790.83,612.83,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,Rodney,1150000,204,171.0,179.0,134.0,167.0,199.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,83.0,49.0,77.0,63.0,131.0,111.0,158.33,620.0,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,Waitakere,898000,286,283.0,237.0,220.0,277.0,284.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,194.0,239.0,277.0,168.0,298.0,312.0,145.83,588.5,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,NorthShore,1203000,296,249.0,305.0,228.0,325.0,246.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,219.0,178.0,258.0,140.0,225.0,377.0,640.0,651.75,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,Manukau,950000,440,440.0,449.0,272.0,353.0,377.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,275.0,459.0,491.0,411.0,433.0,381.0,983.33,574.75,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-06,Papakura,830000,105,87.0,81.0,74.0,66.0,93.0,5.5,5.5,4.75,4.25,3.0,2.0,1052.33,1049.67,1042.67,1029.33,1013.33,990.61,121.0,125.0,169.0,69.0,162.0,167.0,208.33,604.0,3.5,3.47,3.4,3.5,3.3,3.3,1.3759,1.1992,0.7945,0.2388,-1.1633,-1.2659
2023-07,Waitakere,900000,259,286.0,213.0,193.0,269.0,233.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,172.0,194.0,190.0,134.0,377.0,281.0,145.83,588.5,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,NorthShore,1201888,244,296.0,212.0,139.0,250.0,216.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,300.0,219.0,199.0,312.0,145.0,300.0,640.0,651.75,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,Manukau,990000,406,440.0,259.0,191.0,390.0,386.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,479.0,275.0,330.0,234.0,301.0,401.0,983.33,574.75,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,Rodney,1182000,185,204.0,120.0,109.0,158.0,199.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,69.0,83.0,39.0,108.0,112.0,136.0,158.33,620.0,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,Papakura,830000,83,105.0,58.0,44.0,69.0,64.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,122.0,121.0,183.0,75.0,126.0,216.0,208.33,604.0,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,Franklin,835000,70,71.0,53.0,26.0,59.0,68.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,39.0,77.0,59.0,51.0,108.0,146.0,125.0,613.0,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-07,AucklandCity,942000,464,582.0,391.0,259.0,437.0,398.0,5.5,5.5,5.25,4.25,3.5,2.5,1055.0,1052.33,1047.0,1034.0,1020.0,1000.0,295.0,405.0,326.0,145.0,416.0,339.0,790.83,612.83,3.53,3.5,3.43,3.47,3.37,3.3,1.6708,1.3759,1.0407,0.425,-0.7493,-1.2933
2023-08,Waitakere,885000,329,259.0,283.0,184.0,330.0,245.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,202.0,172.0,239.0,102.0,274.0,206.0,145.83,588.5,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Rodney,1120000,173,185.0,171.0,81.0,154.0,154.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,75.0,69.0,49.0,129.0,144.0,100.0,158.33,620.0,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Papakura,835000,97,83.0,87.0,45.0,91.0,64.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,101.0,122.0,125.0,146.0,166.0,114.0,208.33,604.0,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,NorthShore,1235000,289,244.0,249.0,164.0,311.0,218.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,148.0,300.0,178.0,311.0,334.0,370.0,640.0,651.75,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,AucklandCity,1100000,510,464.0,557.0,328.0,531.0,443.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,340.0,295.0,291.0,258.0,462.0,568.0,790.83,612.83,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Manukau,945000,472,406.0,440.0,266.0,380.0,352.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,239.0,479.0,459.0,266.0,483.0,391.0,983.33,574.75,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Franklin,915000,63,70.0,64.0,34.0,50.0,63.0,5.5,5.5,5.5,4.75,4.25,3.0,1057.67,1055.0,1049.67,1038.33,1024.67,1006.67,32.0,39.0,95.0,73.0,88.0,129.0,125.0,613.0,3.57,3.53,3.47,3.43,3.43,3.3,2.1056,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-09,AucklandCity,1100000,594,510.0,582.0,590.0,395.0,462.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,235.0,340.0,405.0,460.0,385.0,838.0,790.83,612.83,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Waitakere,900000,336,329.0,286.0,237.0,220.0,277.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,249.0,202.0,194.0,277.0,168.0,298.0,145.83,588.5,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Manukau,985000,498,472.0,440.0,449.0,272.0,353.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,358.0,239.0,275.0,491.0,411.0,433.0,983.33,574.75,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Rodney,1100000,202,173.0,204.0,179.0,134.0,167.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,70.0,75.0,83.0,77.0,63.0,131.0,158.33,620.0,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Papakura,834000,106,97.0,105.0,81.0,74.0,66.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,69.0,101.0,121.0,169.0,69.0,162.0,208.33,604.0,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,NorthShore,1247000,313,289.0,296.0,305.0,228.0,325.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,251.0,148.0,219.0,258.0,140.0,225.0,640.0,651.75,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Franklin,890000,66,63.0,71.0,49.0,49.0,50.0,5.5,5.5,5.5,4.75,4.25,3.0,1060.33,1057.67,1052.33,1042.67,1029.33,1013.33,48.0,32.0,77.0,78.0,60.0,119.0,125.0,613.0,3.6,3.57,3.5,3.4,3.5,3.3,2.5164,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-10,Waitakere,880000,319,336.0,259.0,213.0,193.0,269.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,216.0,249.0,172.0,190.0,134.0,377.0,145.83,588.5,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,AucklandCity,1150000,484,594.0,464.0,391.0,259.0,437.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,315.0,235.0,295.0,326.0,145.0,416.0,790.83,612.83,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Rodney,1130000,179,202.0,185.0,120.0,109.0,158.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,58.0,70.0,69.0,39.0,108.0,112.0,158.33,620.0,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Franklin,940000,60,66.0,70.0,53.0,26.0,59.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,33.0,48.0,39.0,59.0,51.0,108.0,125.0,613.0,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,NorthShore,1305000,285,313.0,244.0,212.0,139.0,250.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,210.0,251.0,300.0,199.0,312.0,145.0,640.0,651.75,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Papakura,845000,88,106.0,83.0,58.0,44.0,69.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,81.0,69.0,122.0,183.0,75.0,126.0,208.33,604.0,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Manukau,980000,430,498.0,406.0,259.0,191.0,390.0,5.5,5.5,5.5,5.25,4.25,3.5,1063.0,1060.33,1055.0,1047.0,1034.0,1020.0,263.0,358.0,479.0,330.0,234.0,301.0,983.33,574.75,3.67,3.6,3.53,3.43,3.47,3.37,2.945,2.5164,1.6708,1.0407,0.425,-0.7493
2023-11,NorthShore,1250000,324,285.0,289.0,249.0,164.0,311.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,148.0,210.0,148.0,178.0,311.0,334.0,640.0,651.75,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Papakura,838000,111,88.0,97.0,87.0,45.0,91.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,79.0,81.0,101.0,125.0,146.0,166.0,208.33,604.0,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Waitakere,947500,345,319.0,329.0,283.0,184.0,330.0,5.5,5.5,5.5,5.5,4.75,4.25,1066.0,1063.0,1057.67,1049.67,1038.33,1024.67,198.0,216.0,202.0,239.0,102.0,274.0,145.83,588.5,3.73,3.67,3.57,3.47,3.43,3.43,3.1471,2.945,2.1056,1.1992,0.5559,-0.2786
