Month,District,Scenario,feature,shap_value
2026-04-01,NorthShore,base,f_40,0.009764178500812968
2026-04-01,Papakura,base,f_40,0.012629256753850137
2026-04-01,Rodney,base,f_40,0.011178207297998496
2026-04-01,Waitakere,base,f_40,0.012860806055123528
2026-05-01,AucklandCity,base,f_40,0.008834795380823064
2026-05-01,Franklin,base,f_40,0.011930157699539586
2026-05-01,Manukau,base,f_40,0.010244850076421091
2026-05-01,NorthShore,base,f_40,0.009668027420648867
2026-05-01,Papakura,base,f_40,0.012303782882706655
2026-05-01,Rodney,base,f_40,0.011516617642862477
2026-05-01,Waitakere,base,f_40,0.01235219003183904
2026-06-01,AucklandCity,base,f_40,0.009058985668761722
2026-06-01,Franklin,base,f_40,0.011717350719916766
2026-06-01,Manukau,base,f_40,0.010411735099760884
2026-06-01,NorthShore,base,f_40,0.009802547046051597
2026-06-01,Papakura,base,f_40,0.012847889582619974
2026-06-01,Rodney,base,f_40,0.012053113073878702
2026-06-01,Waitakere,base,f_40,0.012892624008485887
2025-07-01,AucklandCity,high,f_40,-0.004089565759573838
2025-07-01,Franklin,high,f_40,-0.004737754396744057
2025-07-01,Manukau,high,f_40,-0.004457851523559261
2025-07-01,NorthShore,high,f_40,-0.004122963758409327
2025-07-01,Papakura,high,f_40,-0.0049137709750882224
2025-07-01,Rodney,high,f_40,-0.004685462043226692
2025-07-01,Waitakere,high,f_40,-0.00497011130162531
2025-08-01,AucklandCity,high,f_40,0.009900532817089696
2025-08-01,Franklin,high,f_40,0.011418949841697213
2025-08-01,Manukau,high,f_40,0.011096970094596145
2025-08-01,NorthShore,high,f_40,0.009083649412320635
2025-08-01,Papakura,high,f_40,0.012194523184818581
2025-08-01,Rodney,high,f_40,0.011198635744630786
2025-08-01,Waitakere,high,f_40,0.011956718951301997
2025-09-01,AucklandCity,high,f_40,0.009808637708869217
2025-09-01,Franklin,high,f_40,0.011270391267313152
2025-09-01,Manukau,high,f_40,0.011057542279623064
2025-09-01,NorthShore,high,f_40,0.00909048954006662
2025-09-01,Papakura,high,f_40,0.012014121880752791
2025-09-01,Rodney,high,f_40,0.011262711638568172
2025-09-01,Waitakere,high,f_40,0.011772562042800465
2025-10-01,AucklandCity,high,f_40,0.009010154587703897
2025-10-01,Franklin,high,f_40,0.011630523832751294
2025-10-01,Manukau,high,f_40,0.01028914722087248
2025-10-01,NorthShore,high,f_40,0.008563301126832533
2025-10-01,Papakura,high,f_40,0.012172551586025248
2025-10-01,Rodney,high,f_40,0.010986214283733791
2025-10-01,Waitakere,high,f_40,0.011642890680200892
2025-11-01,AucklandCity,high,f_40,0.0085506301264796
2025-11-01,Franklin,high,f_40,0.011583993446919244
2025-11-01,Manukau,high,f_40,0.00989239837035179
2025-11-01,NorthShore,high,f_40,0.00858659377399262
2025-11-01,Papakura,high,f_40,0.012066553225738394
2025-11-01,Rodney,high,f_40,0.01081797779514524
2025-11-01,Waitakere,high,f_40,0.011815756448754593
2025-12-01,AucklandCity,high,f_40,0.009006444056779646
2025-12-01,Franklin,high,f_40,0.011589690029818883
2025-12-01,Manukau,high,f_40,0.010050039376454814
2025-12-01,NorthShore,high,f_40,0.008569983362613685
2025-12-01,Papakura,high,f_40,0.012314974094886844
2025-12-01,Rodney,high,f_40,0.011056377511628059
2025-12-01,Waitakere,high,f_40,0.011824462834783882
2026-01-01,AucklandCity,high,f_40,0.00885259357105531
2026-01-01,Franklin,high,f_40,0.011742334586071974
2026-01-01,Manukau,high,f_40,0.009879755596730414
2026-01-01,NorthShore,high,f_40,0.008791008497695069
2026-01-01,Papakura,high,f_40,0.011926497042451925
2026-01-01,Rodney,high,f_40,0.011091414064378906
2026-01-01,Waitakere,high,f_40,0.011963892735472749
2026-02-01,AucklandCity,high,f_40,0.009264839173919289
2026-02-01,Franklin,high,f_40,0.011483999569049655
2026-02-01,Manukau,high,f_40,0.009859121477063358
2026-02-01,NorthShore,high,f_40,0.00848777513270519
2026-02-01,Papakura,high,f_40,0.012013956552436842
2026-02-01,Rodney,high,f_40,0.01072755350457817
2026-02-01,Waitakere,high,f_40,0.012144092718157255
2026-03-01,AucklandCity,high,f_40,0.008859985163894532
2026-03-01,Franklin,high,f_40,0.011797269248796692
2026-03-01,Manukau,high,f_40,0.00958082430269482
2026-03-01,NorthShore,high,f_40,0.008370114509381767
2026-03-01,Papakura,high,f_40,0.011848939231902647
2026-03-01,Rodney,high,f_40,0.010879625608582967
2026-03-01,Waitakere,high,f_40,0.011221691292380842
2026-04-01,AucklandCity,high,f_40,0.00853812380294396
2026-04-01,Franklin,high,f_40,0.011061213289218007
2026-04-01,Manukau,high,f_40,0.00951143447316725
2026-04-01,NorthShore,high,f_40,0.00848859010533238
2026-04-01,Papakura,high,f_40,0.012126178967546437
2026-04-01,Rodney,high,f_40,0.010534965271960819
2026-04-01,Waitakere,high,f_40,0.011915429437015956
2026-05-01,AucklandCity,high,f_40,0.008542045859111188
2026-05-01,Franklin,high,f_40,0.011342760438645915
2026-05-01,Manukau,high,f_40,0.009619159729193038
2026-05-01,NorthShore,high,f_40,0.008880668423075893
2026-05-01,Papakura,high,f_40,0.011825853518820977
2026-05-01,Rodney,high,f_40,0.010692548148288544
2026-05-01,Waitakere,high,f_40,0.011413938316991652
2026-06-01,AucklandCity,high,f_40,0.008813727330458631
2026-06-01,Franklin,high,f_40,0.011167426395033403
2026-06-01,Manukau,high,f_40,0.009729385371900906
2026-06-01,NorthShore,high,f_40,0.008734387348485447
2026-06-01,Papakura,high,f_40,0.012338427718140088
2026-06-01,Rodney,high,f_40,0.01131311055081419
2026-06-01,Waitakere,high,f_40,0.011980021424090605
2025-07-01,AucklandCity,low,f_40,-0.004728715215517482
2025-07-01,Franklin,low,f_40,-0.005480807457216179
2025-07-01,Manukau,low,f_40,-0.005046523107850421
2025-07-01,NorthShore,low,f_40,-0.004797483204696432
2025-07-01,Papakura,low,f_40,-0.005466119009215166
2025-07-01,Rodney,low,f_40,-0.005462028998984403
2025-07-01,Waitakere,low,f_40,-0.005550845092262308
2025-08-01,AucklandCity,low,f_40,0.011343206188742225
2025-08-01,Franklin,low,f_40,0.012833290618787069
2025-08-01,Manukau,low,f_40,0.01248533331312374
2025-08-01,NorthShore,low,f_40,0.011201381415245857
2025-08-01,Papakura,low,f_40,0.013236385747773421
2025-08-01,Rodney,low,f_40,0.012898562484575852
2025-08-01,Waitakere,low,f_40,0.013356948723889803
2025-09-01,AucklandCity,low,f_40,0.011412162561849216
2025-09-01,Franklin,low,f_40,0.012784890630820557
2025-09-01,Manukau,low,f_40,0.012570167088011015
2025-09-01,NorthShore,low,f_40,0.011195348400919835
2025-09-01,Papakura,low,f_40,0.013143892885070263
2025-09-01,Rodney,low,f_40,0.012994221548474462
2025-09-01,Waitakere,low,f_40,0.013194897700460118
2025-10-01,AucklandCity,low,f_40,0.010565517930275986
2025-10-01,Franklin,low,f_40,0.012760569435586363
2025-10-01,Manukau,low,f_40,0.011894233898028243
2025-10-01,NorthShore,low,f_40,0.010510306201180018
2025-10-01,Papakura,low,f_40,0.012975289884476457
2025-10-01,Rodney,low,f_40,0.012531677862923293
2025-10-01,Waitakere,low,f_40,0.013154050109561145
2025-11-01,AucklandCity,low,f_40,0.010145553124534934
2025-11-01,Franklin,low,f_40,0.012689780131361171
2025-11-01,Manukau,low,f_40,0.011376393322441263
2025-11-01,NorthShore,low,f_40,0.010409911957168956
2025-11-01,Papakura,low,f_40,0.012879139553377855
2025-11-01,Rodney,low,f_40,0.01228584198668849
2025-11-01,Waitakere,low,f_40,0.01317034133664223
2025-12-01,AucklandCity,low,f_40,0.010605444311301306
2025-12-01,Franklin,low,f_40,0.012682334976023698
2025-12-01,Manukau,low,f_40,0.01156015137952263
2025-12-01,NorthShore,low,f_40,0.01061470095085448
2025-12-01,Papakura,low,f_40,0.013081807853447255
2025-12-01,Rodney,low,f_40,0.012617217738032472
2025-12-01,Waitakere,low,f_40,0.013147691453532014
2026-01-01,AucklandCity,low,f_40,0.01015087386194618
2026-01-01,Franklin,low,f_40,0.012683728060808272
2026-01-01,Manukau,low,f_40,0.01140540918674846
2026-01-01,NorthShore,low,f_40,0.010706608340371073
2026-01-01,Papakura,low,f_40,0.012734134056628639
2026-01-01,Rodney,low,f_40,0.012699836921736032
2026-01-01,Waitakere,low,f_40,0.013320377313491482
2026-02-01,AucklandCity,low,f_40,0.010462999585308342
2026-02-01,Franklin,low,f_40,0.012348023350574314
2026-02-01,Manukau,low,f_40,0.011145891498249932
2026-02-01,NorthShore,low,f_40,0.010218491595138103
2026-02-01,Papakura,low,f_40,0.012619182273245504
2026-02-01,Rodney,low,f_40,0.012249568594490053
2026-02-01,Waitakere,low,f_40,0.013467938013575629
2026-03-01,AucklandCity,low,f_40,0.010336333771663814
2026-03-01,Franklin,low,f_40,0.012684910442124163
2026-03-01,Manukau,low,f_40,0.011178894373754503
2026-03-01,NorthShore,low,f_40,0.0101742358326411
2026-03-01,Papakura,low,f_40,0.012579587456161435
2026-03-01,Rodney,low,f_40,0.012071090812902143
2026-03-01,Waitakere,low,f_40,0.012601378149243947
2026-04-01,AucklandCity,low,f_40,0.009642153084890562
2026-04-01,Franklin,low,f_40,0.011890755261557657
2026-04-01,Manukau,low,f_40,0.010729925538383088
2026-04-01,NorthShore,low,f_40,0.010629671869596638
2026-04-01,Papakura,low,f_40,0.012872985462594466
2026-04-01,Rodney,low,f_40,0.011658311537441964
2026-04-01,Waitakere,low,f_40,0.013196275079090892
2026-05-01,AucklandCity,low,f_40,0.009472760682163588
2026-05-01,Franklin,low,f_40,0.012246545863876
2026-05-01,Manukau,low,f_40,0.010771257925692007
2026-05-01,NorthShore,low,f_40,0.010580253421020196
2026-05-01,Papakura,low,f_40,0.012578212501781467
2026-05-01,Rodney,low,f_40,0.012025957639363254
2026-05-01,Waitakere,low,f_40,0.012730384746897038
2026-06-01,AucklandCity,low,f_40,0.009606965498351593
2026-06-01,Franklin,low,f_40,0.012099224786461533
2026-06-01,Manukau,low,f_40,0.01102756780175829
2026-06-01,NorthShore,low,f_40,0.010703401425338882
2026-06-01,Papakura,low,f_40,0.013141850853938165
2026-06-01,Rodney,low,f_40,0.012642496135207683
2026-06-01,Waitakere,low,f_40,0.013396662946518588
2025-07-01,AucklandCity,base,f_41,-0.00030230937311408255
2025-07-01,Franklin,base,f_41,-0.0004722004426631111
2025-07-01,Manukau,base,f_41,-0.0004559549938755052
2025-07-01,NorthShore,base,f_41,6.916109508506815e-05
2025-07-01,Papakura,base,f_41,-0.0004758778754023011
2025-07-01,Rodney,base,f_41,-0.0004735081734151327
2025-07-01,Waitakere,base,f_41,-0.0009564515051632659
2025-08-01,AucklandCity,base,f_41,-0.00030679679532893717
2025-08-01,Franklin,base,f_41,-0.0005672405618358982
2025-08-01,Manukau,base,f_41,-0.00043580913494680894
2025-08-01,NorthShore,base,f_41,0.0001302292518885242
2025-08-01,Papakura,base,f_41,-0.000664277408472348
2025-08-01,Rodney,base,f_41,-0.0006159121344957332
2025-08-01,Waitakere,base,f_41,-0.00084358472908163
2025-09-01,AucklandCity,base,f_41,-0.0003226394948733063
2025-09-01,Franklin,base,f_41,-0.0005250069933776335
2025-09-01,Manukau,base,f_41,-0.00043859287330556276
2025-09-01,NorthShore,base,f_41,0.0001077707855040346
2025-09-01,Papakura,base,f_41,-0.0005966110515992272
2025-09-01,Rodney,base,f_41,-0.00058671486588373
2025-09-01,Waitakere,base,f_41,-0.0008418958038905477
2025-10-01,AucklandCity,base,f_41,0.004298317652970767
2025-10-01,Franklin,base,f_41,0.005242995225704848
2025-10-01,Manukau,base,f_41,0.005605002823340019
2025-10-01,NorthShore,base,f_41,0.004607237100820059
2025-10-01,Papakura,base,f_41,0.0057433990993836686
2025-10-01,Rodney,base,f_41,0.006726701229272257
2025-10-01,Waitakere,base,f_41,0.005703312101634547
2025-11-01,AucklandCity,base,f_41,0.004246586784536639
2025-11-01,Franklin,base,f_41,0.005402760149356769
2025-11-01,Manukau,base,f_41,0.005413792913422923
2025-11-01,NorthShore,base,f_41,0.004693063475934244
2025-11-01,Papakura,base,f_41,0.005738897626114722
2025-11-01,Rodney,base,f_41,0.0063905173718261845
2025-11-01,Waitakere,base,f_41,0.005854351572347741
2025-12-01,AucklandCity,base,f_41,0.004403963385983201
2025-12-01,Franklin,base,f_41,0.0053525834624650525
2025-12-01,Manukau,base,f_41,0.005527291676187459
2025-12-01,NorthShore,base,f_41,0.004787706057923063
2025-12-01,Papakura,base,f_41,0.005812919940976924
2025-12-01,Rodney,base,f_41,0.006498053180581824
2025-12-01,Waitakere,base,f_41,0.005764001222865115
2026-01-01,AucklandCity,base,f_41,0.004302671719902786
2026-01-01,Franklin,base,f_41,0.006135943612571877
2026-01-01,Manukau,base,f_41,0.005442043332045253
2026-01-01,NorthShore,base,f_41,0.004718485505488047
2026-01-01,Papakura,base,f_41,0.006071241746716374
2026-01-01,Rodney,base,f_41,0.006493217546646656
2026-01-01,Waitakere,base,f_41,0.005438849641814935
2026-02-01,AucklandCity,base,f_41,0.004277179736292408
2026-02-01,Franklin,base,f_41,0.00621209040714759
2026-02-01,Manukau,base,f_41,0.005193837453432947
2026-02-01,NorthShore,base,f_41,0.004571683819332198
2026-02-01,Papakura,base,f_41,0.006164492247218588
2026-02-01,Rodney,base,f_41,0.0061704725448627745
2026-02-01,Waitakere,base,f_41,0.005265798590739418
2026-03-01,AucklandCity,base,f_41,0.0038507003422351468
2026-03-01,Franklin,base,f_41,0.0060444539113386235
2026-03-01,Manukau,base,f_41,0.004992024074498802
2026-03-01,NorthShore,base,f_41,0.004703556299249498
2026-03-01,Papakura,base,f_41,0.006053492568081579
2026-03-01,Rodney,base,f_41,0.006439132355153355
2026-03-01,Waitakere,base,f_41,0.005520390367262436
2026-04-01,AucklandCity,base,f_41,0.00449622760710282
2026-04-01,Franklin,base,f_41,0.006643721269995412
2026-04-01,Manukau,base,f_41,0.005544394888405711
2026-04-01,NorthShore,base,f_41,0.005121580474508025
2026-04-01,Papakura,base,f_41,0.007081745493534631
2026-04-01,Rodney,base,f_41,0.0061282057706666185
2026-04-01,Waitakere,base,f_41,0.0059581421609948134
2026-05-01,AucklandCity,base,f_41,0.003849026134908432
2026-05-01,Franklin,base,f_41,0.0069007005131121275
2026-05-01,Manukau,base,f_41,0.005169914531962343
2026-05-01,NorthShore,base,f_41,0.004832716717828707
2026-05-01,Papakura,base,f_41,0.0070868897832639865
2026-05-01,Rodney,base,f_41,0.0065508497701255095
2026-05-01,Waitakere,base,f_41,0.005812956891887948
2026-06-01,AucklandCity,base,f_41,0.0042307596831564695
2026-06-01,Franklin,base,f_41,0.006986990054165382
2026-06-01,Manukau,base,f_41,0.005412064454696969
2026-06-01,NorthShore,base,f_41,0.004958646761889491
2026-06-01,Papakura,base,f_41,0.00721214953213454
2026-06-01,Rodney,base,f_41,0.006694971199625617
2026-06-01,Waitakere,base,f_41,0.00540296271689469
2025-07-01,AucklandCity,high,f_41,-0.00030436313867928863
2025-07-01,Franklin,high,f_41,-0.0005646880904863288
2025-07-01,Manukau,high,f_41,-0.000483748879205037
2025-07-01,NorthShore,high,f_41,5.082059913943993e-05
2025-07-01,Papakura,high,f_41,-0.0006138769722730079
2025-07-01,Rodney,high,f_41,-0.0004641543739565691
2025-07-01,Waitakere,high,f_41,-0.0010857334922187223
2025-08-01,AucklandCity,high,f_41,-0.00044320233951111916
2025-08-01,Franklin,high,f_41,-0.0006830827362470128
2025-08-01,Manukau,high,f_41,-0.0005365930612380141
2025-08-01,NorthShore,high,f_41,-5.1327765606516666e-05
2025-08-01,Papakura,high,f_41,-0.000841022379686402
2025-08-01,Rodney,high,f_41,-0.0007241427614560269
2025-08-01,Waitakere,high,f_41,-0.001059774857241885
2025-09-01,AucklandCity,high,f_41,-0.00043075627693593677
2025-09-01,Franklin,high,f_41,-0.0006342185741395723
2025-09-01,Manukau,high,f_41,-0.000530600759150788
2025-09-01,NorthShore,high,f_41,-5.292463123498179e-05
2025-09-01,Papakura,high,f_41,-0.000764679027916624
2025-09-01,Rodney,high,f_41,-0.0006883075833090994
2025-09-01,Waitakere,high,f_41,-0.0010661421229880385
2025-10-01,AucklandCity,high,f_41,0.004194633049868798
2025-10-01,Franklin,high,f_41,0.005197316193764981
2025-10-01,Manukau,high,f_41,0.005361971114096475
2025-10-01,NorthShore,high,f_41,0.004898019912885685
2025-10-01,Papakura,high,f_41,0.005716168129638832
2025-10-01,Rodney,high,f_41,0.006437769095955872
2025-10-01,Waitakere,high,f_41,0.006002709456618207
2025-11-01,AucklandCity,high,f_41,0.004150871424595259
2025-11-01,Franklin,high,f_41,0.00534803725689222
2025-11-01,Manukau,high,f_41,0.005196325028555054
2025-11-01,NorthShore,high,f_41,0.0050561264726379975
2025-11-01,Papakura,high,f_41,0.0057099359768169305
2025-11-01,Rodney,high,f_41,0.006189442541240744
2025-11-01,Waitakere,high,f_41,0.006127472910718716
2025-12-01,AucklandCity,high,f_41,0.0042331332706929715
2025-12-01,Franklin,high,f_41,0.005293029479438331
2025-12-01,Manukau,high,f_41,0.0052557501333414
2025-12-01,NorthShore,high,f_41,0.005046077337109213
2025-12-01,Papakura,high,f_41,0.005745939658580304
2025-12-01,Rodney,high,f_41,0.006305538307125492
2025-12-01,Waitakere,high,f_41,0.006039273548517004
2026-01-01,AucklandCity,high,f_41,0.004353723152787894
2026-01-01,Franklin,high,f_41,0.006209274275536972
2026-01-01,Manukau,high,f_41,0.0054055368863580675
2026-01-01,NorthShore,high,f_41,0.005142690448625779
2026-01-01,Papakura,high,f_41,0.006216676030551226
2026-01-01,Rodney,high,f_41,0.006466108592999705
2026-01-01,Waitakere,high,f_41,0.005758935703186505
2026-02-01,AucklandCity,high,f_41,0.00422392927891462
2026-02-01,Franklin,high,f_41,0.0062553141013386385
2026-02-01,Manukau,high,f_41,0.005091185901992638
2026-02-01,NorthShore,high,f_41,0.005021549350999853
2026-02-01,Papakura,high,f_41,0.006358717241927754
2026-02-01,Rodney,high,f_41,0.006073913240203061
2026-02-01,Waitakere,high,f_41,0.005608201047047262
2026-03-01,AucklandCity,high,f_41,0.003911616162126427
2026-03-01,Franklin,high,f_41,0.006096191481310772
2026-03-01,Manukau,high,f_41,0.004864357010101284
2026-03-01,NorthShore,high,f_41,0.004924738908344601
2026-03-01,Papakura,high,f_41,0.006197165644141826
2026-03-01,Rodney,high,f_41,0.006356664889753588
2026-03-01,Waitakere,high,f_41,0.005676970660399865
2026-04-01,AucklandCity,high,f_41,0.004615014939223021
2026-04-01,Franklin,high,f_41,0.006756265658555998
2026-04-01,Manukau,high,f_41,0.005467533660974758
2026-04-01,NorthShore,high,f_41,0.005348545991010257
2026-04-01,Papakura,high,f_41,0.007213445470817666
2026-04-01,Rodney,high,f_41,0.0061691986056469274
2026-04-01,Waitakere,high,f_41,0.006091990328863845
2026-05-01,AucklandCity,high,f_41,0.003996312019774193
2026-05-01,Franklin,high,f_41,0.007003926899132367
2026-05-01,Manukau,high,f_41,0.005148848970903256
2026-05-01,NorthShore,high,f_41,0.005242349814893599
2026-05-01,Papakura,high,f_41,0.007220431215964668
2026-05-01,Rodney,high,f_41,0.006405260531068595
2026-05-01,Waitakere,high,f_41,0.005972242446864862
2026-06-01,AucklandCity,high,f_41,0.004234513045745106
2026-06-01,Franklin,high,f_41,0.007017673057221656
2026-06-01,Manukau,high,f_41,0.005167337906434139
2026-06-01,NorthShore,high,f_41,0.005181966784893575
2026-06-01,Papakura,high,f_41,0.007326200820613716
2026-06-01,Rodney,high,f_41,0.006533854949540164
2026-06-01,Waitakere,high,f_41,0.005501811644467343
2025-07-01,AucklandCity,low,f_41,-0.000254234688584015
2025-07-01,Franklin,low,f_41,-0.00041870500033805295
2025-07-01,Manukau,low,f_41,-0.00039680992906631143
2025-07-01,NorthShore,low,f_41,5.6560487033103314e-05
2025-07-01,Papakura,low,f_41,-0.00038405467865797497
2025-07-01,Rodney,low,f_41,-0.00034287364995031356
2025-07-01,Waitakere,low,f_41,-0.0008648843900106709
2025-08-01,AucklandCity,low,f_41,-0.00032576160976090045
2025-08-01,Franklin,low,f_41,-0.0006150504569010552
2025-08-01,Manukau,low,f_41,-0.0004375876715520683
2025-08-01,NorthShore,low,f_41,8.32913639707916e-05
2025-08-01,Papakura,low,f_41,-0.0006123580058460005
2025-08-01,Rodney,low,f_41,-0.0005188129058711481
2025-08-01,Waitakere,low,f_41,-0.00078062150407956
2025-09-01,AucklandCity,low,f_41,-0.0003376687207488207
2025-09-01,Franklin,low,f_41,-0.0005757242651800529
2025-09-01,Manukau,low,f_41,-0.00043765886732556483
2025-09-01,NorthShore,low,f_41,6.930643071876312e-05
2025-09-01,Papakura,low,f_41,-0.0005650298895581459
2025-09-01,Rodney,low,f_41,-0.0004944408029979406
2025-09-01,Waitakere,low,f_41,-0.0007629455787325474
2025-10-01,AucklandCity,low,f_41,0.004368036817427326
2025-10-01,Franklin,low,f_41,0.004999607605079426
2025-10-01,Manukau,low,f_41,0.005283639530683483
2025-10-01,NorthShore,low,f_41,0.00467679681445482
2025-10-01,Papakura,low,f_41,0.005448295412470642
2025-10-01,Rodney,low,f_41,0.00638824795338523
2025-10-01,Waitakere,low,f_41,0.0056438443762798635
2025-11-01,AucklandCity,low,f_41,0.00430649364423197
2025-11-01,Franklin,low,f_41,0.005138781178451012
2025-11-01,Manukau,low,f_41,0.00510985273522359
2025-11-01,NorthShore,low,f_41,0.004723364230251166
2025-11-01,Papakura,low,f_41,0.005432908797924397
2025-11-01,Rodney,low,f_41,0.005978794513954043
2025-11-01,Waitakere,low,f_41,0.005794771303427518
2025-12-01,AucklandCity,low,f_41,0.004440891714297743
2025-12-01,Franklin,low,f_41,0.0051210021132252126
2025-12-01,Manukau,low,f_41,0.005169973353331539
2025-12-01,NorthShore,low,f_41,0.004859509424222702
2025-12-01,Papakura,low,f_41,0.005516609539849184
2025-12-01,Rodney,low,f_41,0.006093413896987259
2025-12-01,Waitakere,low,f_41,0.005726056876456439
2026-01-01,AucklandCity,low,f_41,0.004414022065264657
2026-01-01,Franklin,low,f_41,0.005902424602761779
2026-01-01,Manukau,low,f_41,0.005202359934230393
2026-01-01,NorthShore,low,f_41,0.00471469412497298
2026-01-01,Papakura,low,f_41,0.005851070634397312
2026-01-01,Rodney,low,f_41,0.006085978324747146
2026-01-01,Waitakere,low,f_41,0.005359558883630652
2026-02-01,AucklandCity,low,f_41,0.004399645627294953
2026-02-01,Franklin,low,f_41,0.005954976346972247
2026-02-01,Manukau,low,f_41,0.0049366600213393876
2026-02-01,NorthShore,low,f_41,0.0046512889872551595
2026-02-01,Papakura,low,f_41,0.0059578173520129785
2026-02-01,Rodney,low,f_41,0.005793246034671639
2026-02-01,Waitakere,low,f_41,0.005248243928637193
2026-03-01,AucklandCity,low,f_41,0.003965888657730149
2026-03-01,Franklin,low,f_41,0.005802831913673665
2026-03-01,Manukau,low,f_41,0.004828830138399675
2026-03-01,NorthShore,low,f_41,0.0047839847187140395
2026-03-01,Papakura,low,f_41,0.005835903382235901
2026-03-01,Rodney,low,f_41,0.006096155572138967
2026-03-01,Waitakere,low,f_41,0.005486942241472668
2026-04-01,AucklandCity,low,f_41,0.004523645070937388
2026-04-01,Franklin,low,f_41,0.006429322224299477
2026-04-01,Manukau,low,f_41,0.005337107557454975
2026-04-01,NorthShore,low,f_41,0.005075475268378445
2026-04-01,Papakura,low,f_41,0.006834088220546043
2026-04-01,Rodney,low,f_41,0.0058941203304469485
2026-04-01,Waitakere,low,f_41,0.005942624615233848
2026-05-01,AucklandCity,low,f_41,0.003958490636900392
2026-05-01,Franklin,low,f_41,0.00667296563572452
2026-05-01,Manukau,low,f_41,0.0049168360721750515
2026-05-01,NorthShore,low,f_41,0.004789948256737375
2026-05-01,Papakura,low,f_41,0.00682720784495664
2026-05-01,Rodney,low,f_41,0.006318247284050112
2026-05-01,Waitakere,low,f_41,0.005693006356682821
2026-06-01,AucklandCity,low,f_41,0.004310429231121576
2026-06-01,Franklin,low,f_41,0.006732877384508088
2026-06-01,Manukau,low,f_41,0.0051764623026643
2026-06-01,NorthShore,low,f_41,0.004943405584110737
2026-06-01,Papakura,low,f_41,0.006947825956213466
2026-06-01,Rodney,low,f_41,0.0064558744896190765
2026-06-01,Waitakere,low,f_41,0.005379617811220042
2025-07-01,AucklandCity,base,f_42,0.0009045625605974047
2025-07-01,Franklin,base,f_42,0.0010549572814025224
2025-07-01,Manukau,base,f_42,0.0007096620474224327
2025-07-01,NorthShore,base,f_42,0.0008878963090726539
2025-07-01,Papakura,base,f_42,0.0007880381705346939
2025-07-01,Rodney,base,f_42,0.0009954242598763175
2025-07-01,Waitakere,base,f_42,0.0008239218203419781
2025-08-01,AucklandCity,base,f_42,0.000897782540724177
2025-08-01,Franklin,base,f_42,0.0005290154704995072
2025-08-01,Manukau,base,f_42,0.0006921655299212532
2025-08-01,NorthShore,base,f_42,0.0007999275191296528
2025-08-01,Papakura,base,f_42,0.0003934969425539232
2025-08-01,Rodney,base,f_42,0.0008513811600712555
2025-08-01,Waitakere,base,f_42,0.0007787545922229044
2025-09-01,AucklandCity,base,f_42,0.0009146544734751011
2025-09-01,Franklin,base,f_42,0.000497889322214743
2025-09-01,Manukau,base,f_42,0.0007102881314924182
2025-09-01,NorthShore,base,f_42,0.0008260918661415917
2025-09-01,Papakura,base,f_42,0.00039220099867063126
2025-09-01,Rodney,base,f_42,0.0008193326681513825
2025-09-01,Waitakere,base,f_42,0.0006942338568871024
2025-10-01,AucklandCity,base,f_42,0.000746534950926024
2025-10-01,Franklin,base,f_42,0.00047152108381245554
2025-10-01,Manukau,base,f_42,0.0006807719407759781
2025-10-01,NorthShore,base,f_42,0.0007784753878290007
2025-10-01,Papakura,base,f_42,0.0002521147821770936
2025-10-01,Rodney,base,f_42,0.0004553701798018577
2025-10-01,Waitakere,base,f_42,0.0006960860567001782
2025-11-01,AucklandCity,base,f_42,0.0007087098647086279
2025-11-01,Franklin,base,f_42,0.0005088193685323053
2025-11-01,Manukau,base,f_42,0.000542435615648242
2025-11-01,NorthShore,base,f_42,0.0007954347061426051
2025-11-01,Papakura,base,f_42,0.00022493076321140047
2025-11-01,Rodney,base,f_42,0.00043139249286851765
2025-11-01,Waitakere,base,f_42,0.0005009689055681932
2025-12-01,AucklandCity,base,f_42,0.0007288469328595056
2025-12-01,Franklin,base,f_42,0.00046044969876553695
2025-12-01,Manukau,base,f_42,0.0006160663983597525
2025-12-01,NorthShore,base,f_42,0.0009009227574250272
2025-12-01,Papakura,base,f_42,0.00022210594615283967
2025-12-01,Rodney,base,f_42,0.00043414750785435955
2025-12-01,Waitakere,base,f_42,0.0007342345771125282
2026-01-01,AucklandCity,base,f_42,0.0015934981734761955
2026-01-01,Franklin,base,f_42,0.0034111018972870196
2026-01-01,Manukau,base,f_42,0.0019589135786975084
2026-01-01,NorthShore,base,f_42,0.0017003109860456958
2026-01-01,Papakura,base,f_42,0.0036861708026571524
2026-01-01,Rodney,base,f_42,0.003122813593570641
2026-01-01,Waitakere,base,f_42,0.0026064763427381702
2026-02-01,AucklandCity,base,f_42,0.0019695971498753955
2026-02-01,Franklin,base,f_42,0.003299198003849314
2026-02-01,Manukau,base,f_42,0.0023133494787935115
2026-02-01,NorthShore,base,f_42,0.001802575441208854
2026-02-01,Papakura,base,f_42,0.0036322080258108834
2026-02-01,Rodney,base,f_42,0.0029806929670964386
2026-02-01,Waitakere,base,f_42,0.002704403020572454
2026-03-01,AucklandCity,base,f_42,0.0018754669028748735
2026-03-01,Franklin,base,f_42,0.003199216284728871
2026-03-01,Manukau,base,f_42,0.0021600327302576587
2026-03-01,NorthShore,base,f_42,0.001663816581271439
2026-03-01,Papakura,base,f_42,0.0034790393738296146
