Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents_forecast,sales_count_forecast,CPI,CGPI_Dwelling,OCR,2YearFixedRate,unemployment_rate
2025-12-01,High,Manukau,191.6440176366843,638.7468546637745,247.5458721098973,519.9145979378956,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2025-12-01,High,NorthShore,191.6440176366843,638.7468546637745,166.35741447030523,355.4499044661929,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2025-12-01,High,Papakura,191.6440176366843,638.7468546637745,56.344652343284,87.5270790328035,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2025-12-01,High,Rodney,191.6440176366843,638.7468546637745,56.61916952887864,214.3195179315009,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2025-12-01,High,Waitakere,191.6440176366843,638.7468546637745,118.38553628765531,354.1379354014612,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2026-01-01,High,AucklandCity,191.6440176366843,638.7468546637745,218.4585857853777,390.5224365061831,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,Franklin,191.6440176366843,638.7468546637745,69.51494672681449,60.81202617498853,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,Manukau,191.6440176366843,638.7468546637745,214.12503231735252,340.44916369206527,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,NorthShore,191.6440176366843,638.7468546637745,143.89772063689009,232.7548085587606,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,Papakura,191.6440176366843,638.7468546637745,48.73763557874861,57.31426079459058,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,Rodney,191.6440176366843,638.7468546637745,48.97509056329799,140.34016535035207,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-01-01,High,Waitakere,191.6440176366843,638.7468546637745,102.4024620868958,231.89570828989085,1346.8748185684644,1096.9363751052645,1.832420589338812,5.003642559471721,6.21228656427971
2026-02-01,High,AucklandCity,191.6440176366843,638.7468546637745,277.04488185203303,504.4424269232432,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,Franklin,191.6440176366843,638.7468546637745,88.15748821976376,78.55160984929815,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,Manukau,191.6440176366843,638.7468546637745,271.54915457616386,439.762191164386,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,NorthShore,191.6440176366843,638.7468546637745,182.48825913296955,300.65212528596186,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,Papakura,191.6440176366843,638.7468546637745,61.8081108697062,74.03350514555443,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,Rodney,191.6440176366843,638.7468546637745,62.10924661084979,181.2790431133653,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-02-01,High,Waitakere,191.6440176366843,638.7468546637745,129.86478836814047,299.5424153587265,1351.7431192044478,1097.3062374764877,1.6158741016193583,4.915122168446694,6.269797054435368
2026-03-01,High,AucklandCity,191.6440176366843,638.7468546637745,370.6054397487191,663.2296521411814,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,Franklin,191.6440176366843,638.7468546637745,117.92906792004077,103.2779046624623,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,Manukau,191.6440176366843,638.7468546637745,363.2537557537037,578.1895207541286,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,NorthShore,191.6440176366843,638.7468546637745,244.11619183448232,395.29070876359225,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,Papakura,191.6440176366843,638.7468546637745,82.68126794393967,97.33760136704312,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,Rodney,191.6440176366843,638.7468546637745,83.08409994366663,238.34164274778152,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-03-01,High,Waitakere,191.6440176366843,638.7468546637745,173.72129988221204,393.83168690155935,1356.680126132444,1097.6396613640115,1.3961248440587477,4.825541675139953,6.326866093057325
2026-04-01,High,AucklandCity,191.6440176366843,638.7468546637745,277.56694418247207,569.4376733375327,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,High,Franklin,191.6440176366843,638.7468546637745,88.3236118580638,88.67264837798466,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,High,Manukau,191.6440176366843,638.7468546637745,272.0608607788524,496.4236661968308,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,High,NorthShore,191.6440176366843,638.7468546637745,182.83213932019356,339.38986407436545,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,High,Papakura,191.6440176366843,638.7468546637745,61.924581840709045,83.57240523212677,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,High,Rodney,191.6440176366843,638.7468546637745,62.226285040907456,204.63607148380527,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
